GEOID,INTPTLAT,INTPTLONG,POP10,location,TotalArea_SqKM,PopDensity_SqKM
19032,39.891296000000004,-75.278777,6606,"{'type': 'Point', 'coordinates': [-75.278777, 39.891296000000004]}",2.712667,2435.2417749764345
19033,39.890883,-75.328434,7777,"{'type': 'Point', 'coordinates': [-75.328434, 39.890883]}",2.855525,2723.4921774454783
19034,40.134269,-75.204838,5999,"{'type': 'Point', 'coordinates': [-75.204838, 40.134269]}",16.171264,370.9666727350441
19035,40.051349,-75.277642,3780,"{'type': 'Point', 'coordinates': [-75.277642, 40.051349]}",12.618462,299.5610717058862
19036,39.903578,-75.293355,12942,"{'type': 'Point', 'coordinates': [-75.293355, 39.903578]}",3.959664,3268.4591419878047
19038,40.100418,-75.171761,31595,"{'type': 'Point', 'coordinates': [-75.171761, 40.100418]}",20.475077,1543.0955400070047
19040,40.176879,-75.105595,20536,"{'type': 'Point', 'coordinates': [-75.105595, 40.176879]}",15.342765,1338.4810365015694
19041,40.007406,-75.315837,6248,"{'type': 'Point', 'coordinates': [-75.315837, 40.007406]}",8.572306,728.8587224954406
19043,39.900283,-75.30885,2664,"{'type': 'Point', 'coordinates': [-75.30885, 39.900283]}",1.025246,2598.4007740581283
19044,40.186067,-75.152867,15853,"{'type': 'Point', 'coordinates': [-75.152867, 40.186067]}",21.009433,754.5658181256009
19046,40.101406,-75.105525,17809,"{'type': 'Point', 'coordinates': [-75.105525, 40.101406]}",17.16026,1037.8047885055355
19047,40.180089,-74.911873,35056,"{'type': 'Point', 'coordinates': [-74.911873, 40.180089]}",46.501785,753.8635344858268
19050,39.937537,-75.263665,28073,"{'type': 'Point', 'coordinates': [-75.263665, 39.937537]}",9.542313,2941.9491898871897
19053,40.153918,-74.974991,25966,"{'type': 'Point', 'coordinates': [-74.974991, 40.153918]}",27.330758,950.0651244286748
19054,40.173024,-74.818822,17437,"{'type': 'Point', 'coordinates': [-74.818822, 40.173024]}",11.056774,1577.042272908897
19055,40.150307,-74.839218,13924,"{'type': 'Point', 'coordinates': [-74.839218, 40.150307]}",7.425831,1875.0763382576308
19056,40.149339000000005,-74.88581500000001,15486,"{'type': 'Point', 'coordinates': [-74.88581500000001, 40.149339000000005]}",9.56668,1618.7433885109567
19057,40.140815,-74.85404,17191,"{'type': 'Point', 'coordinates': [-74.85404, 40.140815]}",11.501496,1494.6751274790688
19060,39.849993,-75.49369399999999,11368,"{'type': 'Point', 'coordinates': [-75.49369399999999, 39.849993]}",20.319998,559.4488739615034
19061,39.828829999999996,-75.435069,19997,"{'type': 'Point', 'coordinates': [-75.435069, 39.828829999999996]}",18.184149,1099.6940247245004
19063,39.92046,-75.41618199999999,35704,"{'type': 'Point', 'coordinates': [-75.41618199999999, 39.92046]}",60.489211,590.2540206715541
19064,39.933156,-75.340813,24459,"{'type': 'Point', 'coordinates': [-75.340813, 39.933156]}",20.689054,1182.2193513536192
19066,40.002582000000004,-75.249064,5864,"{'type': 'Point', 'coordinates': [-75.249064, 40.002582000000004]}",3.534605,1659.0255488237017
19067,40.205877,-74.81782700000001,51334,"{'type': 'Point', 'coordinates': [-74.81782700000001, 40.205877]}",80.203405,640.0476388751824
19070,39.906248,-75.324733,7277,"{'type': 'Point', 'coordinates': [-75.324733, 39.906248]}",2.80742,2592.059613452921
19072,40.023891,-75.25774100000001,9539,"{'type': 'Point', 'coordinates': [-75.25774100000001, 40.023891]}",8.459756,1127.5738922020919
19073,39.983259000000004,-75.429241,18332,"{'type': 'Point', 'coordinates': [-75.429241, 39.983259000000004]}",54.624986,335.59734001579426
19074,39.88599,-75.29575600000001,5890,"{'type': 'Point', 'coordinates': [-75.29575600000001, 39.88599]}",2.108626,2793.288141187674
19075,40.11388,-75.18503100000001,7354,"{'type': 'Point', 'coordinates': [-75.18503100000001, 40.11388]}",5.879761,1250.7311096488445
19076,39.886097,-75.30736999999999,6525,"{'type': 'Point', 'coordinates': [-75.30736999999999, 39.886097]}",1.958851,3331.0343665750997
19078,39.874378,-75.322125,11067,"{'type': 'Point', 'coordinates': [-75.322125, 39.874378]}",5.304655,2086.280823163806
19079,39.898781,-75.26706999999999,9168,"{'type': 'Point', 'coordinates': [-75.26706999999999, 39.898781]}",5.175866,1771.2977886212664
19081,39.898047999999996,-75.34715899999999,10337,"{'type': 'Point', 'coordinates': [-75.34715899999999, 39.898047999999996]}",5.786078,1786.529666554789
19082,39.960411,-75.270393,40997,"{'type': 'Point', 'coordinates': [-75.270393, 39.960411]}",6.707197,6112.389422884105
19083,39.977025,-75.312066,35878,"{'type': 'Point', 'coordinates': [-75.312066, 39.977025]}",14.391685,2492.9672932669105
19085,40.036972999999996,-75.349913,8932,"{'type': 'Point', 'coordinates': [-75.349913, 40.036972999999996]}",15.665494,570.1703374307889
19086,39.890631,-75.37003100000001,11420,"{'type': 'Point', 'coordinates': [-75.37003100000001, 39.890631]}",9.979748,1144.3174717437755
19087,40.061871999999994,-75.402461,32225,"{'type': 'Point', 'coordinates': [-75.402461, 40.061871999999994]}",41.41352,778.1275293672212
19090,40.157452,-75.124753,18832,"{'type': 'Point', 'coordinates': [-75.124753, 40.157452]}",13.929743,1351.9273112217504
19094,39.874881,-75.346641,4406,"{'type': 'Point', 'coordinates': [-75.346641, 39.874881]}",2.077619,2120.696816885098
19095,40.085987,-75.151241,7063,"{'type': 'Point', 'coordinates': [-75.151241, 40.085987]}",5.468165,1291.6581705197264
19096,39.997882000000004,-75.274178,13572,"{'type': 'Point', 'coordinates': [-75.274178, 39.997882000000004]}",9.07499,1495.5388380593258
19102,39.952783000000004,-75.165586,4705,"{'type': 'Point', 'coordinates': [-75.165586, 39.952783000000004]}",0.489124,9619.237657526517
19103,39.952896,-75.174298,21908,"{'type': 'Point', 'coordinates': [-75.174298, 39.952896]}",1.690202,12961.764333493866
19104,39.958518,-75.198856,51808,"{'type': 'Point', 'coordinates': [-75.198856, 39.958518]}",8.136796,6367.125340244489
19106,39.948629,-75.14278900000001,11740,"{'type': 'Point', 'coordinates': [-75.14278900000001, 39.948629]}",3.123222,3758.938685754647
19107,39.951737,-75.158653,14875,"{'type': 'Point', 'coordinates': [-75.158653, 39.951737]}",1.42276,10455.031066378026
19109,39.949652,-75.16365400000001,0,"{'type': 'Point', 'coordinates': [-75.16365400000001, 39.949652]}",0.0088,0.0
19111,40.060612,-75.080176,63090,"{'type': 'Point', 'coordinates': [-75.080176, 40.060612]}",12.516548,5040.527148539677
19112,39.889857,-75.16939,13,"{'type': 'Point', 'coordinates': [-75.16939, 39.889857]}",7.855685,1.6548525049056828
19113,39.867425,-75.253309,120,"{'type': 'Point', 'coordinates': [-75.253309, 39.867425]}",9.053039,13.255217391640532
19114,40.069399,-75.000162,30907,"{'type': 'Point', 'coordinates': [-75.000162, 40.069399]}",15.287615,2021.7018809016317
19115,40.090697999999996,-75.042868,33207,"{'type': 'Point', 'coordinates': [-75.042868, 40.090697999999996]}",14.69127,2260.3219462987204
19116,40.115569,-75.013276,33112,"{'type': 'Point', 'coordinates': [-75.013276, 40.115569]}",12.974775,2552.028840577197
19118,40.073871999999994,-75.211217,9808,"{'type': 'Point', 'coordinates': [-75.211217, 40.073871999999994]}",8.368509,1172.012840041159
19119,40.053348,-75.191112,27035,"{'type': 'Point', 'coordinates': [-75.191112, 40.053348]}",8.397328,3219.476481090175
19120,40.034147,-75.119198,68104,"{'type': 'Point', 'coordinates': [-75.119198, 40.034147]}",8.888744,7661.82488774567
19121,39.98198,-75.17912,36572,"{'type': 'Point', 'coordinates': [-75.17912, 39.98198]}",6.071024,6024.0249420855525
19122,39.977746,-75.1459,21653,"{'type': 'Point', 'coordinates': [-75.1459, 39.977746]}",3.287164,6587.137118805146
19123,39.964489,-75.145802,13416,"{'type': 'Point', 'coordinates': [-75.145802, 39.964489]}",3.588197,3738.925148201172
19124,40.017119,-75.092814,66691,"{'type': 'Point', 'coordinates': [-75.092814, 40.017119]}",12.716364,5244.502280683378
19125,39.976248999999996,-75.125105,22958,"{'type': 'Point', 'coordinates': [-75.125105, 39.976248999999996]}",4.060744,5653.643765772972
19126,40.055389,-75.137562,15758,"{'type': 'Point', 'coordinates': [-75.137562, 40.055389]}",2.960292,5323.123529705854
19127,40.028146,-75.227549,5913,"{'type': 'Point', 'coordinates': [-75.227549, 40.028146]}",1.707954,3462.0370337842824
19128,40.048483000000004,-75.22793399999999,35239,"{'type': 'Point', 'coordinates': [-75.22793399999999, 40.048483000000004]}",18.562619,1898.3851362784528
19129,40.013014,-75.185402,10975,"{'type': 'Point', 'coordinates': [-75.185402, 40.013014]}",5.949673,1844.6391927758048
19130,39.967935,-75.176073,24870,"{'type': 'Point', 'coordinates': [-75.176073, 39.967935]}",3.574821,6956.991692730909
19131,39.990184,-75.217795,43172,"{'type': 'Point', 'coordinates': [-75.217795, 39.990184]}",14.562721,2964.555868371028
19132,39.996262,-75.170855,36268,"{'type': 'Point', 'coordinates': [-75.170855, 39.996262]}",5.605812,6469.713932611368
19133,39.993092,-75.141671,26063,"{'type': 'Point', 'coordinates': [-75.141671, 39.993092]}",3.374481,7723.558081968754
19134,39.989604,-75.109091,60675,"{'type': 'Point', 'coordinates': [-75.109091, 39.989604]}",9.869493,6147.732208736558
19135,40.02211,-75.048534,33091,"{'type': 'Point', 'coordinates': [-75.048534, 40.02211]}",6.874243,4813.766403078856
19136,40.039406,-75.018555,40647,"{'type': 'Point', 'coordinates': [-75.018555, 40.039406]}",14.346462,2833.242091325373
19137,39.993,-75.072052,8638,"{'type': 'Point', 'coordinates': [-75.072052, 39.993]}",8.448495,1022.4306222587574
19138,40.056002,-75.159049,32273,"{'type': 'Point', 'coordinates': [-75.159049, 40.056002]}",4.462092,7232.7060939129
19139,39.961352000000005,-75.229334,41271,"{'type': 'Point', 'coordinates': [-75.229334, 39.961352000000005]}",4.587619,8996.169908617085
19140,40.012177,-75.145495,54133,"{'type': 'Point', 'coordinates': [-75.145495, 40.012177]}",7.921208,6833.932400209665
19141,40.037574,-75.14569499999999,31376,"{'type': 'Point', 'coordinates': [-75.14569499999999, 40.037574]}",4.696234,6681.098088383161
19142,39.921752000000005,-75.23327900000001,29595,"{'type': 'Point', 'coordinates': [-75.23327900000001, 39.921752000000005]}",4.394755,6734.163792975945
19143,39.942578999999995,-75.22590500000001,64849,"{'type': 'Point', 'coordinates': [-75.22590500000001, 39.942578999999995]}",8.406834,7713.843285117799
19144,40.033858,-75.174075,43329,"{'type': 'Point', 'coordinates': [-75.174075, 40.033858]}",8.928697,4852.779750505589
19145,39.909582,-75.19840500000001,47261,"{'type': 'Point', 'coordinates': [-75.19840500000001, 39.909582]}",13.515198,3496.8781071501876
19146,39.939496000000005,-75.184146,35113,"{'type': 'Point', 'coordinates': [-75.184146, 39.939496000000005]}",4.595028,7641.520356350386
19147,39.935327,-75.152489,36228,"{'type': 'Point', 'coordinates': [-75.152489, 39.935327]}",4.151918,8725.605852524062
19148,39.911612,-75.151475,49732,"{'type': 'Point', 'coordinates': [-75.151475, 39.911612]}",12.516347,3973.363793765066
19149,40.037721999999995,-75.065762,55006,"{'type': 'Point', 'coordinates': [-75.065762, 40.037721999999995]}",6.289462,8745.740096688714
19150,40.072496,-75.171824,23378,"{'type': 'Point', 'coordinates': [-75.171824, 40.072496]}",3.904761,5987.050167731136
19151,39.97957,-75.257036,29883,"{'type': 'Point', 'coordinates': [-75.257036, 39.97957]}",6.239776,4789.114224613191
19152,40.060946,-75.04698499999999,33293,"{'type': 'Point', 'coordinates': [-75.04698499999999, 40.060946]}",7.339059,4536.412638186994
19153,39.893446000000004,-75.229648,12259,"{'type': 'Point', 'coordinates': [-75.229648, 39.893446000000004]}",21.770032,563.113549856059
19154,40.096483,-74.98321700000001,34196,"{'type': 'Point', 'coordinates': [-74.98321700000001, 40.096483]}",16.58541,2061.8121589999887
19301,40.040279,-75.48034100000001,6402,"{'type': 'Point', 'coordinates': [-75.48034100000001, 40.040279]}",8.710996,734.9331810047898
19310,39.93509,-75.972822,3066,"{'type': 'Point', 'coordinates': [-75.972822, 39.93509]}",33.967913,90.26165369653413
19311,39.821095,-75.77134699999999,8584,"{'type': 'Point', 'coordinates': [-75.77134699999999, 39.821095]}",32.809881,261.62850148709776
19312,40.031290999999996,-75.454948,11539,"{'type': 'Point', 'coordinates': [-75.454948, 40.031290999999996]}",24.771393,465.81958471209106
19316,40.054082,-75.833825,186,"{'type': 'Point', 'coordinates': [-75.833825, 40.054082]}",2.319774,80.1802244528993
19317,39.8608,-75.59938100000001,9530,"{'type': 'Point', 'coordinates': [-75.59938100000001, 39.8608]}",55.1545,172.78735189331786
19319,39.924558000000005,-75.520943,1130,"{'type': 'Point', 'coordinates': [-75.520943, 39.924558000000005]}",1.639449,689.255963436496
19320,39.962990999999995,-75.832026,52342,"{'type': 'Point', 'coordinates': [-75.832026, 39.962990999999995]}",220.896528,236.95256993808434
19330,39.868292,-75.913785,5421,"{'type': 'Point', 'coordinates': [-75.913785, 39.868292]}",87.66178,61.83994894924562
19333,40.041872,-75.423597,6895,"{'type': 'Point', 'coordinates': [-75.423597, 40.041872]}",8.980646,767.7621409417541
19335,40.022618,-75.72121800000001,46984,"{'type': 'Point', 'coordinates': [-75.72121800000001, 40.022618]}",113.123134,415.33502775833637
19341,40.039941,-75.640626,16709,"{'type': 'Point', 'coordinates': [-75.640626, 40.039941]}",33.627645,496.8828474310348
19342,39.904121999999994,-75.499422,18099,"{'type': 'Point', 'coordinates': [-75.499422, 39.904121999999994]}",50.618899,357.55420124803584
19343,40.100772,-75.75494499999999,8142,"{'type': 'Point', 'coordinates': [-75.75494499999999, 40.100772]}",71.024859,114.63591923498221
19344,40.083577000000005,-75.881364,11919,"{'type': 'Point', 'coordinates': [-75.881364, 40.083577000000005]}",85.893174,138.765392462968
19345,40.029472999999996,-75.565288,689,"{'type': 'Point', 'coordinates': [-75.565288, 40.029472999999996]}",0.530611,1298.5030464879167
19348,39.87028,-75.712913,22232,"{'type': 'Point', 'coordinates': [-75.712913, 39.87028]}",96.579463,230.19386637094885
19350,39.760276,-75.796353,10921,"{'type': 'Point', 'coordinates': [-75.796353, 39.760276]}",72.88584,149.83706025752053
19352,39.775919,-75.889657,10622,"{'type': 'Point', 'coordinates': [-75.889657, 39.775919]}",50.056353,212.2008369247356
19355,40.046452,-75.53299799999999,24760,"{'type': 'Point', 'coordinates': [-75.53299799999999, 40.046452]}",99.939069,247.75095713569235
19358,39.963913,-75.805064,526,"{'type': 'Point', 'coordinates': [-75.805064, 39.963913]}",0.833293,631.2305515586954
19362,39.750743,-76.07038299999999,5815,"{'type': 'Point', 'coordinates': [-76.07038299999999, 39.750743]}",78.958905,73.64590479059962
19363,39.79056,-75.968479,17055,"{'type': 'Point', 'coordinates': [-75.968479, 39.79056]}",130.545653,130.6439518135468
19365,39.966371,-75.925129,7006,"{'type': 'Point', 'coordinates': [-75.925129, 39.966371]}",46.409079,150.9618408932442
19367,39.962992,-75.884023,171,"{'type': 'Point', 'coordinates': [-75.884023, 39.962992]}",0.437705,390.6740841434299
19372,39.998397,-75.75845699999999,1360,"{'type': 'Point', 'coordinates': [-75.75845699999999, 39.998397]}",1.516174,896.9946721154696
19373,39.901103000000006,-75.533499,4273,"{'type': 'Point', 'coordinates': [-75.533499, 39.901103000000006]}",10.768289,396.8132727492734
19374,39.824746999999995,-75.759748,1252,"{'type': 'Point', 'coordinates': [-75.759748, 39.824746999999995]}",4.501739,278.11474632358744
19375,39.900459000000005,-75.740472,104,"{'type': 'Point', 'coordinates': [-75.740472, 39.900459000000005]}",1.083228,96.00933506150136
19380,39.987218,-75.603138,49534,"{'type': 'Point', 'coordinates': [-75.603138, 39.987218]}",82.637341,599.4142526923754
19382,39.927665000000005,-75.613166,52388,"{'type': 'Point', 'coordinates': [-75.613166, 39.927665000000005]}",121.394233,431.55262573305276
19383,39.951594,-75.60162700000001,3169,"{'type': 'Point', 'coordinates': [-75.60162700000001, 39.951594]}",0.1552,20418.81443298969
19390,39.836096999999995,-75.842359,13425,"{'type': 'Point', 'coordinates': [-75.842359, 39.836096999999995]}",67.9914,197.45144238830204
19401,40.130179999999996,-75.331629,41753,"{'type': 'Point', 'coordinates': [-75.331629, 40.130179999999996]}",15.880376,2629.2198623004897
19403,40.148672999999995,-75.375506,44260,"{'type': 'Point', 'coordinates': [-75.375506, 40.148672999999995]}",62.3281,710.1130950566438
19405,40.103552,-75.341022,5127,"{'type': 'Point', 'coordinates': [-75.341022, 40.103552]}",2.028513,2527.467164371143
19406,40.093268,-75.383637,23441,"{'type': 'Point', 'coordinates': [-75.383637, 40.093268]}",36.613317,640.2315310574019
19422,40.15681,-75.279393,18506,"{'type': 'Point', 'coordinates': [-75.279393, 40.15681]}",32.887269,562.7101478082598
19425,40.101778,-75.651066,13922,"{'type': 'Point', 'coordinates': [-75.651066, 40.101778]}",70.414281,197.7155742029092
19426,40.191299,-75.43705200000001,38831,"{'type': 'Point', 'coordinates': [-75.43705200000001, 40.191299]}",88.531916,438.6101843768975
19428,40.080337,-75.300461,16580,"{'type': 'Point', 'coordinates': [-75.300461, 40.080337]}",20.496003,808.9382110258277
19435,40.327484000000005,-75.569174,100,"{'type': 'Point', 'coordinates': [-75.569174, 40.327484000000005]}",2.010172,49.746986825008015
19436,40.201509,-75.246997,640,"{'type': 'Point', 'coordinates': [-75.246997, 40.201509]}",0.909286,703.8489540144685
19437,40.182414,-75.25858000000001,757,"{'type': 'Point', 'coordinates': [-75.25858000000001, 40.182414]}",2.822738,268.1793350994672
19438,40.269439,-75.390006,23765,"{'type': 'Point', 'coordinates': [-75.390006, 40.269439]}",57.961563,410.0130978179453
19440,40.285832,-75.29112099999999,18038,"{'type': 'Point', 'coordinates': [-75.29112099999999, 40.285832]}",29.205912,617.6146802058432
19442,40.129517,-75.583145,45,"{'type': 'Point', 'coordinates': [-75.583145, 40.129517]}",0.051079,880.9882730672097
